order_id,pizza_id,quantity,order_date,order_time,pizza_type_id,pizza_size,price,name,category,ingredients
13875,pizza_spinach_feta_xl,3,2025-05-22,19:41:33,pizza_spinach_feta,XL,5.86,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13875,pizza_margherita_s,1,2025-05-22,19:41:33,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13875,pizza_buffalo_chicken_s,1,2025-05-22,19:41:33,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
13876,pizza_hawaiian_m,3,2025-04-13,06:12:27,pizza_hawaiian,M,11.4,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13877,pizza_bbq_chicken_s,3,2025-09-04,04:22:47,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
13877,pizza_meat_lovers_m,3,2025-09-04,04:22:47,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
13878,pizza_spinach_feta_xl,1,2025-11-27,08:39:01,pizza_spinach_feta,XL,5.86,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13878,pizza_meat_lovers_s,3,2025-11-27,08:39:01,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
13878,pizza_spinach_feta_l,1,2025-11-27,08:39:01,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13879,pizza_veggie_s,1,2025-02-19,16:52:34,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13879,pizza_supreme_m,2,2025-02-19,16:52:34,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13879,pizza_mushroom_l,2,2025-02-19,16:52:34,pizza_mushroom,L,18.68,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13880,pizza_margherita_s,2,2025-01-26,00:26:09,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13881,pizza_spinach_feta_m,3,2025-11-01,09:29:28,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13881,pizza_margherita_s,1,2025-11-01,09:29:28,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13881,pizza_meat_lovers_l,3,2025-11-01,09:29:28,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
13881,pizza_supreme_m,1,2025-11-01,09:29:28,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13882,pizza_margherita_l,2,2025-04-06,19:25:12,pizza_margherita,L,6.28,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13882,pizza_margherita_xl,1,2025-04-06,19:25:12,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13882,pizza_mushroom_s,2,2025-04-06,19:25:12,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13882,pizza_meat_lovers_l,2,2025-04-06,19:25:12,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
13882,pizza_meat_lovers_m,2,2025-04-06,19:25:12,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
13883,pizza_veggie_s,2,2025-12-12,20:55:08,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13883,pizza_margherita_m,3,2025-12-12,20:55:08,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13883,pizza_spinach_feta_m,3,2025-12-12,20:55:08,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13883,pizza_pepperoni_l,3,2025-12-12,20:55:08,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13883,pizza_veggie_s,2,2025-12-12,20:55:08,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13884,pizza_veggie_l,1,2025-01-04,10:45:55,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13884,pizza_margherita_m,3,2025-01-04,10:45:55,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13884,pizza_mushroom_xl,2,2025-01-04,10:45:55,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13885,pizza_veggie_m,1,2025-01-21,08:24:47,pizza_veggie,M,9.79,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13885,pizza_mushroom_m,2,2025-01-21,08:24:47,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13885,pizza_supreme_s,1,2025-01-21,08:24:47,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13885,pizza_mushroom_l,2,2025-01-21,08:24:47,pizza_mushroom,L,18.68,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13885,pizza_mushroom_xl,3,2025-01-21,08:24:47,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13886,pizza_veggie_xl,2,2025-09-19,19:04:57,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13886,pizza_mushroom_m,2,2025-09-19,19:04:57,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13886,pizza_veggie_l,3,2025-09-19,19:04:57,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13886,pizza_bbq_chicken_l,2,2025-09-19,19:04:57,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
13887,pizza_bbq_chicken_s,2,2025-02-05,06:41:12,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
13887,pizza_hawaiian_m,2,2025-02-05,06:41:12,pizza_hawaiian,M,11.4,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13888,pizza_hawaiian_xl,3,2025-04-05,11:32:16,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13888,pizza_meat_lovers_xl,1,2025-04-05,11:32:16,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
13888,pizza_supreme_s,3,2025-04-05,11:32:16,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13888,pizza_veggie_l,2,2025-04-05,11:32:16,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13888,pizza_hawaiian_l,1,2025-04-05,11:32:16,pizza_hawaiian,L,12.18,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13889,pizza_spinach_feta_xl,3,2025-11-20,00:07:00,pizza_spinach_feta,XL,5.86,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13889,pizza_spinach_feta_m,3,2025-11-20,00:07:00,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13890,pizza_spinach_feta_l,3,2025-11-23,20:48:58,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13891,pizza_veggie_m,1,2025-07-06,20:37:26,pizza_veggie,M,9.79,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13891,pizza_bbq_chicken_m,2,2025-07-06,20:37:26,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
13892,pizza_pepperoni_xl,3,2025-03-08,15:25:03,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13892,pizza_pepperoni_xl,3,2025-03-08,15:25:03,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13892,pizza_pepperoni_s,2,2025-03-08,15:25:03,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13893,pizza_meat_lovers_s,3,2025-08-15,03:42:34,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
13894,pizza_buffalo_chicken_xl,2,2025-05-05,11:13:47,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
13895,pizza_hawaiian_l,2,2025-03-22,10:46:20,pizza_hawaiian,L,12.18,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13895,pizza_pepperoni_s,2,2025-03-22,10:46:20,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13895,pizza_mushroom_xl,1,2025-03-22,10:46:20,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13895,pizza_bbq_chicken_xl,3,2025-03-22,10:46:20,pizza_bbq_chicken,XL,8.74,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
13896,pizza_pepperoni_s,1,2025-10-31,20:18:37,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13897,pizza_veggie_s,2,2025-07-14,02:32:31,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13897,pizza_mushroom_xl,1,2025-07-14,02:32:31,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13897,pizza_mushroom_xl,2,2025-07-14,02:32:31,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13898,pizza_spinach_feta_s,2,2025-09-14,09:51:55,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13899,pizza_spinach_feta_m,1,2025-06-19,18:08:36,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13899,pizza_margherita_m,1,2025-06-19,18:08:36,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13899,pizza_hawaiian_xl,1,2025-06-19,18:08:36,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13899,pizza_margherita_xl,2,2025-06-19,18:08:36,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13899,pizza_margherita_m,1,2025-06-19,18:08:36,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13900,pizza_hawaiian_xl,1,2025-06-02,13:45:11,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13900,pizza_hawaiian_s,3,2025-06-02,13:45:11,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13900,pizza_hawaiian_m,1,2025-06-02,13:45:11,pizza_hawaiian,M,11.4,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13900,pizza_pepperoni_s,2,2025-06-02,13:45:11,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13900,pizza_spinach_feta_l,3,2025-06-02,13:45:11,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13901,pizza_spinach_feta_l,3,2025-04-23,11:43:22,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13901,pizza_margherita_m,1,2025-04-23,11:43:22,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13901,pizza_supreme_s,1,2025-04-23,11:43:22,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13902,pizza_pepperoni_xl,3,2025-09-13,00:51:59,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13902,pizza_hawaiian_s,3,2025-09-13,00:51:59,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13902,pizza_margherita_l,3,2025-09-13,00:51:59,pizza_margherita,L,6.28,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13903,pizza_meat_lovers_s,2,2025-03-05,07:34:44,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
13903,pizza_supreme_xl,2,2025-03-05,07:34:44,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13903,pizza_bbq_chicken_s,1,2025-03-05,07:34:44,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
13903,pizza_margherita_m,3,2025-03-05,07:34:44,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13904,pizza_buffalo_chicken_s,1,2025-10-19,12:13:27,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
13904,pizza_spinach_feta_l,3,2025-10-19,12:13:27,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13904,pizza_hawaiian_s,2,2025-10-19,12:13:27,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13904,pizza_mushroom_s,1,2025-10-19,12:13:27,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13905,pizza_supreme_s,1,2025-12-24,02:02:49,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13905,pizza_buffalo_chicken_l,3,2025-12-24,02:02:49,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
13905,pizza_veggie_xl,3,2025-12-24,02:02:49,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13905,pizza_buffalo_chicken_m,2,2025-12-24,02:02:49,pizza_buffalo_chicken,M,11.41,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
13905,pizza_buffalo_chicken_xl,3,2025-12-24,02:02:49,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
13906,pizza_mushroom_m,2,2025-12-03,15:55:30,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13906,pizza_margherita_xl,1,2025-12-03,15:55:30,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13906,pizza_mushroom_l,2,2025-12-03,15:55:30,pizza_mushroom,L,18.68,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13907,pizza_mushroom_l,3,2025-05-17,06:16:53,pizza_mushroom,L,18.68,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13907,pizza_margherita_xl,1,2025-05-17,06:16:53,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13907,pizza_mushroom_l,3,2025-05-17,06:16:53,pizza_mushroom,L,18.68,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13908,pizza_supreme_xl,2,2025-07-05,08:48:10,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13908,pizza_spinach_feta_m,2,2025-07-05,08:48:10,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13909,pizza_meat_lovers_l,1,2025-02-10,02:00:50,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
13910,pizza_buffalo_chicken_l,2,2025-12-06,21:27:01,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
13911,pizza_veggie_l,3,2025-07-04,01:26:26,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13911,pizza_mushroom_xl,2,2025-07-04,01:26:26,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13911,pizza_pepperoni_xl,1,2025-07-04,01:26:26,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13911,pizza_supreme_l,3,2025-07-04,01:26:26,pizza_supreme,L,10.84,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13911,pizza_supreme_m,2,2025-07-04,01:26:26,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13912,pizza_margherita_m,3,2025-01-07,11:59:13,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13912,pizza_mushroom_m,2,2025-01-07,11:59:13,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13913,pizza_spinach_feta_s,2,2025-06-30,00:14:55,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13913,pizza_mushroom_s,3,2025-06-30,00:14:55,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13913,pizza_meat_lovers_s,3,2025-06-30,00:14:55,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
13913,pizza_supreme_m,2,2025-06-30,00:14:55,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13913,pizza_veggie_s,2,2025-06-30,00:14:55,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13914,pizza_bbq_chicken_l,3,2025-05-25,18:00:04,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
13914,pizza_bbq_chicken_xl,3,2025-05-25,18:00:04,pizza_bbq_chicken,XL,8.74,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
13915,pizza_spinach_feta_l,3,2025-04-25,02:18:09,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13915,pizza_spinach_feta_l,2,2025-04-25,02:18:09,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13915,pizza_margherita_s,2,2025-04-25,02:18:09,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13916,pizza_pepperoni_l,2,2025-01-13,19:35:54,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13917,pizza_meat_lovers_m,1,2025-03-31,01:23:58,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
13918,pizza_supreme_s,3,2025-07-02,05:53:20,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13918,pizza_pepperoni_l,2,2025-07-02,05:53:20,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13918,pizza_veggie_s,2,2025-07-02,05:53:20,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13918,pizza_buffalo_chicken_xl,1,2025-07-02,05:53:20,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
13918,pizza_veggie_xl,3,2025-07-02,05:53:20,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13919,pizza_spinach_feta_s,1,2025-09-09,00:31:07,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13920,pizza_veggie_m,1,2025-12-01,19:57:48,pizza_veggie,M,9.79,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
13920,pizza_margherita_l,2,2025-12-01,19:57:48,pizza_margherita,L,6.28,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13920,pizza_buffalo_chicken_m,3,2025-12-01,19:57:48,pizza_buffalo_chicken,M,11.41,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
13920,pizza_mushroom_s,1,2025-12-01,19:57:48,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13921,pizza_hawaiian_s,3,2025-02-13,03:46:03,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13922,pizza_meat_lovers_s,1,2025-12-26,19:34:25,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
13922,pizza_pepperoni_xl,2,2025-12-26,19:34:25,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13922,pizza_pepperoni_xl,3,2025-12-26,19:34:25,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13922,pizza_supreme_xl,1,2025-12-26,19:34:25,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13923,pizza_mushroom_l,1,2025-07-15,14:45:59,pizza_mushroom,L,18.68,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
13923,pizza_supreme_m,1,2025-07-15,14:45:59,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13923,pizza_hawaiian_m,2,2025-07-15,14:45:59,pizza_hawaiian,M,11.4,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13923,pizza_pepperoni_m,2,2025-07-15,14:45:59,pizza_pepperoni,M,5.89,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13923,pizza_spinach_feta_xl,2,2025-07-15,14:45:59,pizza_spinach_feta,XL,5.86,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13924,pizza_buffalo_chicken_xl,3,2025-07-06,11:11:24,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
13924,pizza_meat_lovers_l,3,2025-07-06,11:11:24,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
13925,pizza_margherita_xl,3,2025-03-07,06:18:55,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13925,pizza_supreme_s,2,2025-03-07,06:18:55,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13925,pizza_bbq_chicken_s,1,2025-03-07,06:18:55,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
13925,pizza_bbq_chicken_s,3,2025-03-07,06:18:55,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
13925,pizza_buffalo_chicken_xl,3,2025-03-07,06:18:55,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
13926,pizza_supreme_m,1,2025-06-14,21:42:04,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13926,pizza_supreme_xl,3,2025-06-14,21:42:04,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13926,pizza_bbq_chicken_m,1,2025-06-14,21:42:04,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
13927,pizza_hawaiian_l,2,2025-09-29,18:16:24,pizza_hawaiian,L,12.18,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13927,pizza_pepperoni_l,2,2025-09-29,18:16:24,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13927,pizza_hawaiian_s,2,2025-09-29,18:16:24,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13927,pizza_buffalo_chicken_l,2,2025-09-29,18:16:24,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
13928,pizza_pepperoni_m,1,2025-05-29,19:48:58,pizza_pepperoni,M,5.89,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13928,pizza_spinach_feta_l,1,2025-05-29,19:48:58,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13928,pizza_hawaiian_l,1,2025-05-29,19:48:58,pizza_hawaiian,L,12.18,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
13929,pizza_pepperoni_l,2,2025-08-29,01:06:12,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13929,pizza_meat_lovers_s,1,2025-08-29,01:06:12,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
13929,pizza_pepperoni_l,1,2025-08-29,01:06:12,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13929,pizza_pepperoni_s,3,2025-08-29,01:06:12,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
13929,pizza_supreme_xl,2,2025-08-29,01:06:12,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
13930,pizza_bbq_chicken_xl,3,2025-03-02,19:28:49,pizza_bbq_chicken,XL,8.74,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
13930,pizza_margherita_s,3,2025-03-02,19:28:49,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13931,pizza_margherita_xl,1,2025-11-10,18:27:51,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13931,pizza_margherita_xl,1,2025-11-10,18:27:51,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
13931,pizza_buffalo_chicken_l,1,2025-11-10,18:27:51,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
13931,pizza_bbq_chicken_xl,1,2025-11-10,18:27:51,pizza_bbq_chicken,XL,8.74,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
13932,pizza_bbq_chicken_l,3,2025-03-16,15:10:50,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
13933,pizza_spinach_feta_l,2,2025-03-02,14:17:16,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
13933,pizza_margherita_s,3,2025-03-02,14:17:16,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
